source_id,source_name,language,country_focus,title,url,published_at,summary,section,matched_keywords
google_news_ar,Al Wasat,ar,Libya,من مشرط الجراحة لجداريات الشوارع.. الطبيب والفنان الليبي «أميدو» يحوّل الرسم إلى لغة بصرية,https://alwasat.ly/news/art-culture/522925,2026-06-28T06:05:48,من مشرط الجراحة لجداريات الشوارع.. الطبيب والفنان الليبي «أميدو» يحوّل الرسم إلى لغة بصرية بوابة الوسط,,الليبي
al_wasat,Al Wasat,ar,Libya,عودة الاتصالات والإنترنت إلى الكفرة بعد عطل في الألياف البصرية - بوابة الوسط,https://alwasat.ly/news/libya/522926,2026-06-28T06:05:24,عودة الاتصالات والإنترنت إلى الكفرة بعد عطل في الألياف البصرية بوابة الوسط,,
ean_libya,Ean Libya,ar,Libya,أسواق الطاقة تتنفس الصعداء.. انخفاض التوترات يدفع النفط للهبوط,https://www.eanlibya.com/%d8%a3%d8%b3%d9%88%d8%a7%d9%82-%d8%a7%d9%84%d8%b7%d8%a7%d9%82%d8%a9-%d8%aa%d8%aa%d9%86%d9%81%d8%b3-%d8%a7%d9%84%d8%b5%d8%b9%d8%af%d8%a7%d8%a1-%d8%a7%d9%86%d8%ae%d9%81%d8%a7%d8%b6-%d8%a7%d9%84%d8%aa/,2026-06-28T06:00:20,نشرت وزارة النفط والطاقة في حكومة الوحدة الوطنية بيانات متابعة الأسواق العالمية للنفط التي أظهرت تراجعاً في أسعار الخام خلال... The post أسواق الطاقة تتنفس الصعداء.. انخفاض التوترات يدفع النفط للهبوط appeared first on عين ليبيا | آخر أخبار ليبيا .,ليبيا,ليبيا
ean_libya,Ean Libya,ar,Libya,أسواق الطاقة تتنفس الصعداء.. انخفاض التوترات يدفع النفط للهبوط - عين ليبيا,https://www.eanlibya.com/%D8%A3%D8%B3%D9%88%D8%A7%D9%82-%D8%A7%D9%84%D8%B7%D8%A7%D9%82%D8%A9-%D8%AA%D8%AA%D9%86%D9%81%D8%B3-%D8%A7%D9%84%D8%B5%D8%B9%D8%AF%D8%A7%D8%A1-%D8%A7%D9%86%D8%AE%D9%81%D8%A7%D8%B6-%D8%A7%D9%84%D8%AA/,2026-06-28T06:00:20,أسواق الطاقة تتنفس الصعداء.. انخفاض التوترات يدفع النفط للهبوط عين ليبيا,,ليبيا
google_news_ar,Ean Libya,ar,Libya,أسواق الطاقة تتنفس الصعداء.. انخفاض التوترات يدفع النفط للهبوط,https://www.eanlibya.com/%D8%A3%D8%B3%D9%88%D8%A7%D9%82-%D8%A7%D9%84%D8%B7%D8%A7%D9%82%D8%A9-%D8%AA%D8%AA%D9%86%D9%81%D8%B3-%D8%A7%D9%84%D8%B5%D8%B9%D8%AF%D8%A7%D8%A1-%D8%A7%D9%86%D8%AE%D9%81%D8%A7%D8%B6-%D8%A7%D9%84%D8%AA/,2026-06-28T06:00:20,أسواق الطاقة تتنفس الصعداء.. انخفاض التوترات يدفع النفط للهبوط عين ليبيا,,ليبيا
libya_review,Libya Review,en,Libya,US Adviser Calls for Swift Libya Election Preparations,https://libyareview.com/66539/us-adviser-calls-for-swift-libya-election-preparations/,2026-06-28T05:54:49,"US Presidential Adviser for Arab and African Affairs Massad Boulos has said that the American plan for Libya is designed to end years of political division and support a Libyan-led settlement. Speaking to Al Hadath, Boulos said the plan aims to help Libya move beyond the state of institutional and political fragmentation that has affected […] The post US Adviser Calls for Swift Libya Election Preparations appeared first on LibyaReview .",Libya,Libya; Libyan
al_wasat,Al Wasat,ar,Libya,الجزائر تتأهل إلى دور الـ32 من المونديال بعد التعادل مع النمسا 3-3 - بوابة الوسط,https://alwasat.ly/news/international-sports/522924,2026-06-28T05:50:24,الجزائر تتأهل إلى دور الـ32 من المونديال بعد التعادل مع النمسا 3-3 بوابة الوسط,,
al_wasat,Al Wasat,ar,Libya,ضربات إيرانية على الكويت والبحرين ردًا على «هجمات أميركية» - بوابة الوسط,https://alwasat.ly/news/arabic/522923,2026-06-28T05:40:29,ضربات إيرانية على الكويت والبحرين ردًا على «هجمات أميركية» بوابة الوسط,,
google_news_en,CounterPunch.org,en,Libya,Humanitarians in Libya,https://www.counterpunch.org/2026/06/28/humanitarians-in-libya/,2026-06-28T05:25:56,Humanitarians in Libya CounterPunch.org,,Libya
address_libya,Address Libya,ar,Libya,كهرباء بنغازي تنهي عطلاً مركباً وتُعيد 6 محطات جهد إلى الخدمة,https://www.addresslibya.com/2026/%d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a1-%d8%a8%d9%86%d8%ba%d8%a7%d8%b2%d9%8a-%d8%aa%d9%86%d9%87%d9%8a-%d8%b9%d8%b7%d9%84%d8%a7%d9%8b-%d9%85%d8%b1%d9%83%d8%a8%d8%a7%d9%8b-%d9%88%d8%aa%d9%8f%d8%b9%d9%8a/,2026-06-28T02:58:00,العنوان نجحت الفرق الفنية التابعة لإدارة توزيع سهل بنغازي، في احتواء عطل مركب تسبب في خروج أكثر من 6 محطات جهد (11 ك.ف) عن الخدمة، وانقطاع التيار الكهربائي عن عدة مناطق بالمدينة. وجاءت أعمال الإصلاح بمتابعة من اللجنة الفنية الفرعية لاستقرار الشبكة بوزارة الكهرباء، وبمساندة الشركة الوطنية للإنشاءات، حيث تظافرت...,أخبار ليبيا,بنغازي
address_libya,Address Libya,ar,Libya,فرع جهاز مكافحة الهجرة بالمرج يرحّل 23 مهاجراً,https://www.addresslibya.com/2026/%d9%81%d8%b1%d8%b9-%d8%ac%d9%87%d8%a7%d8%b2-%d9%85%d9%83%d8%a7%d9%81%d8%ad%d8%a9-%d8%a7%d9%84%d9%87%d8%ac%d8%b1%d8%a9-%d8%a8%d8%a7%d9%84%d9%85%d8%b1%d8%ac-%d9%8a%d8%b1%d8%ad%d9%91%d9%84-23-%d9%85/,2026-06-28T02:34:27,العنوان رحّل فرع جهاز مكافحة الهجرة غير الشرعية في المرج، 23 مهاجراً غير شرعي، في إطار خطط الإبعاد والترحيل الرامية للحفاظ على الأمن والصحة العامة. وأفاد فرع الجهاز بأن عملية الترحيل شملت 22 مهاجراً من الجنسية البنغلاديشية، بالإضافة إلى مهاجر واحد من الجنسية السودانية تبيّن أنه مصاب بالوباء الكبدي. وأكد...,أخبار ليبيا,
address_libya,Address Libya,ar,Libya,بمشاركة وزارات سيادية.. ورشة ببنغازي ترفض تقرير حقوق الإنسان الأممي الخاص بليبيا,https://www.addresslibya.com/2026/%d8%a8%d9%85%d8%b4%d8%a7%d8%b1%d9%83%d8%a9-%d9%88%d8%b2%d8%a7%d8%b1%d8%a7%d8%aa-%d8%b3%d9%8a%d8%a7%d8%af%d9%8a%d8%a9-%d9%88%d8%b1%d8%b4%d8%a9-%d8%a8%d8%a8%d9%86%d8%ba%d8%a7%d8%b2%d9%8a-%d8%aa%d8%b1/,2026-06-28T02:13:12,العنوان رفضت وزارات بالحكومة الليبية والمجلس الوطني للحريات العامة وحقوق الإنسان، التابع لمجلس النواب، ما ورد في تقرير الاستعراض الدوري الشامل للأمم المتحدة الخاص بليبيا، مؤكدة أنه استند إلى معلومات غير موثقة ومصادر غير رسمية لا تعكس الواقع الفعلي للبلاد. جاء ذلك خلال ورشة عمل وطنية موسعة بمدينة بنغازي، نظمتها...,أخبار ليبيا,ليبيا; الليبي; بنغازي
address_libya,Address Libya,ar,Libya,مستنكراً التشكيك.. مجلس النقابات يثمن نجاح المؤتمر الآسيوي الأفريقي ببنغازي,https://www.addresslibya.com/2026/%d9%85%d8%b3%d8%aa%d9%86%d9%83%d8%b1%d8%a7%d9%8b-%d8%a7%d9%84%d8%aa%d8%b4%d9%83%d9%8a%d9%83-%d9%85%d8%ac%d9%84%d8%b3-%d8%a7%d9%84%d9%86%d9%82%d8%a7%d8%a8%d8%a7%d8%aa-%d9%8a%d8%ab%d9%85%d9%86-%d9%86/,2026-06-28T01:58:31,العنوان استنكر المجلس الأعلى للاتحادات والنقابات الليبية المحاولات والتصريحات الرامية للتقليل من نجاح المؤتمر الثاني للمجلس البرلماني الآسيوي الأفريقي المنعقد في بنغازي، أو الطعن في الشخصيات الدولية المشاركة، وعلى رأسهم رئيس الاتحاد الدولي لنقابات آسيا وأفريقيا سعود راشد الحجيلان. وأفاد المتحدث الرسمي باسم مجلس النواب، عبد الله بليحق، بأن المجلس...,أخبار ليبيا,الليبي; بنغازي
address_libya,Address Libya,ar,Libya,لجنة الإعمار تتسلم أولى دفعات ملفات حصر وتعويضات سكان الصابري,https://www.addresslibya.com/2026/%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%a5%d8%b9%d9%85%d8%a7%d8%b1-%d8%aa%d8%aa%d8%b3%d9%84%d9%85-%d8%a3%d9%88%d9%84%d9%89-%d8%af%d9%81%d8%b9%d8%a7%d8%aa-%d9%85%d9%84%d9%81%d8%a7%d8%aa-%d8%ad%d8%b5/,2026-06-28T01:31:21,العنوان أعلن صندوق التنمية وإعادة إعمار ليبيا عن تسليم الدفعة الأولى من ملفات وإجراءات مواطني منطقة الصابري من لجنة الحصر والتعويضات إلى لجنة إعادة إعمار الصابري ووسط البلاد، وذلك في خطوة تمهّد لاستكمال المسار التنفيذي لمشروعات إعادة إعمار المنطقة. وأوضح الصندوق أن هذا الإجراء جاء بناءً على توجيهات المدير العام،...,أخبار ليبيا,ليبيا
address_libya,Address Libya,ar,Libya,بسبب تسريح نزيل.. حبس مدير سجن “الجديدة” ومأمور ضبط,https://www.addresslibya.com/2026/%d8%a8%d8%b3%d8%a8%d8%a8-%d8%aa%d8%b3%d8%b1%d9%8a%d8%ad-%d9%86%d8%b2%d9%8a%d9%84-%d8%ad%d8%a8%d8%b3-%d9%85%d8%af%d9%8a%d8%b1-%d8%b3%d8%ac%d9%86-%d8%a7%d9%84%d8%ac%d8%af%d9%8a%d8%af%d8%a9-%d9%88/,2026-06-28T01:16:33,العنوان أمرت سلطة التحقيق بمكتب النائب العام بحبس مدير مؤسسة الإصلاح والتأهيل الجديدة، ومأمور ضبط قضائي بالمؤسسة احتياطياً على ذمة التحقيق، وذلك على خلفية الإخلال بواجباتهم الوظيفية وتجاوز النظم الإجرائية. وكشفت التحقيقات عن قيام المسؤولين بإجازة تسريح أحد النزلاء المحكوم عليه بعقوبة سالبة للحرية من قبل محكمة جنايات طرابلس في...,أخبار ليبيا,طرابلس
libya_observer,Libya Observer,en,Libya,Libyan Doctors Syndicate condemns assault on medical staff at Abu Salim Emergency Hospital - The Libya Observer,https://libyaobserver.ly/inbrief/libyan-doctors-syndicate-condemns-assault-medical-staff-abu-salim-emergency-hospital,2026-06-28T01:11:44,Libyan Doctors Syndicate condemns assault on medical staff at Abu Salim Emergency Hospital The Libya Observer,,Libya; Libyan
libya_observer,Libya Observer,en,Libya,Public Prosecution orders detention of two Ghat Municipality officials in water project corruption case - The Libya Observer,https://libyaobserver.ly/inbrief/public-prosecution-orders-detention-two-ghat-municipality-officials-water-project,2026-06-28T01:10:11,Public Prosecution orders detention of two Ghat Municipality officials in water project corruption case The Libya Observer,,Libya
libya_observer,Libya Observer,en,Libya,"More than 134,000 students begin Libya’s secondary school certificate examinations - The Libya Observer",https://libyaobserver.ly/inbrief/more-134000-students-begin-libyas-secondary-school-certificate-examinations,2026-06-28T01:08:42,"More than 134,000 students begin Libya’s secondary school certificate examinations The Libya Observer",,Libya
google_news_en,Libya Observer,en,Libya,"More than 134,000 students begin Libya’s secondary school certificate examinations",https://libyaobserver.ly/inbrief/more-134000-students-begin-libyas-secondary-school-certificate-examinations,2026-06-28T01:08:42,"More than 134,000 students begin Libya’s secondary school certificate examinations The Libya Observer",,Libya
libya_observer,Libya Observer,en,Libya,Military Police launch comprehensive security plan across western Libya - The Libya Observer,https://libyaobserver.ly/news/military-police-launch-comprehensive-security-plan-across-western-libya,2026-06-28T01:07:05,Military Police launch comprehensive security plan across western Libya The Libya Observer,,Libya
google_news_en,Libya Observer,en,Libya,Military Police launch comprehensive security plan across western Libya,https://libyaobserver.ly/news/military-police-launch-comprehensive-security-plan-across-western-libya,2026-06-28T01:07:05,Military Police launch comprehensive security plan across western Libya The Libya Observer,,Libya
akhbar_libya_24,Akhbar Libya 24,ar,Libya,دراسة أوروبية تحدد جزيئاً تجريبياً يعيد تنشيط دفاعات الدماغ الطبيعية ضد ألزهايمر,https://akhbarlibya24.net/2026/06/28/%d8%af%d8%b1%d8%a7%d8%b3%d8%a9-%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a%d8%a9-%d8%ac%d8%b2%d9%8a%d8%a6%d8%a7%d9%8b-%d8%aa%d8%ac%d8%b1%d9%8a%d8%a8%d9%8a%d8%a7%d9%8b-%d8%b2%d9%87%d8%a7%d9%8a%d9%85%d8%b1,2026-06-28T00:28:30,أخبار ليبيا 24 كشفت دراسة علمية حديثة أجراها باحثون من إسبانيا وسويسرا عن جزيء تجريبي جديد قد يسهم في استعادة بعض آليات الدفاع الطبيعية في الدماغ ضد مرض ألزهايمر، في تطور يفتح آفاقاً جديدة أمام الأبحاث الرامية إلى الحد من تأثير أحد أكثر الأمراض العصبية التنكسية انتشاراً على مستوى العالم. وبحسب نتائج الدراسة المنشورة عبر …,الأخبار,ليبيا
akhbar_libya_24,Akhbar Libya 24,ar,Libya,أستراليا تضاعف الغرامات لتعزيز تطبيق حظر استخدام الأطفال لوسائل التواصل الاجتماعي,https://akhbarlibya24.net/2026/06/28/%d8%a3%d8%b3%d8%aa%d8%b1%d8%a7%d9%84%d9%8a%d8%a7-%d8%ad%d8%b8%d8%b1-%d8%a7%d9%84%d8%ba%d8%b1%d8%a7%d9%85%d8%a7%d8%aa-%d8%a3%d8%b7%d9%81%d8%a7%d9%84-%d8%aa%d9%88%d8%a7%d8%b5%d9%84,2026-06-28T00:21:24,أخبار ليبيا 24 أعلنت الحكومة الأسترالية، السبت، تشديد إجراءاتها الرامية إلى الحد من استخدام الأطفال لوسائل التواصل الاجتماعي، عبر مضاعفة الحد الأقصى للغرامات المفروضة على شركات التكنولوجيا التي يثبت عدم التزامها بالقواعد الجديدة الخاصة بحظر استخدام من هم دون 16 عاماً لهذه المنصات. وتأتي هذه الخطوة في وقت تتزايد فيه المؤشرات التي تفيد بأن الحظر، …,الأخبار,ليبيا
akhbar_libya_24,Akhbar Libya 24,ar,Libya,دراسة أميركية تكشف خلايا عصبية قديمة في جذع الدماغ مسؤولة عن تنظيم الانتباه,https://akhbarlibya24.net/2026/06/28/%d8%af%d8%b1%d8%a7%d8%b3%d8%a9-%d8%a3%d9%85%d9%8a%d8%b1%d9%83%d9%8a%d8%a9-%d8%aa%d9%83%d8%b4%d9%81-%d8%ae%d9%84%d8%a7%d9%8a%d8%a7-%d8%b9%d8%b5%d8%a8%d9%8a%d8%a9-%d9%82%d8%af%d9%8a%d9%85%d8%a9-%d9%81,2026-06-28T00:14:41,أخبار ليبيا 24 أظهرت دراسة علمية حديثة أجراها باحثون من جامعة جونز هوبكنز الأميركية وجود مجموعة من الخلايا العصبية القديمة تطورياً في جذع الدماغ تؤدي دوراً محورياً في تنظيم الانتباه والتركيز، في اكتشاف قد يعيد النظر في مفاهيم راسخة بشأن الآليات العصبية المسؤولة عن هذه الوظيفة المعرفية الأساسية. وبحسب ما نشره موقع Neuroscience News نقلاً …,الأخبار,ليبيا
akhbar_libya_24,Akhbar Libya 24,ar,Libya,فنزويلا تستقبل 1600 عنصر إنقاذ أجنبي لتسريع عمليات البحث عن ناجين,https://akhbarlibya24.net/2026/06/28/%d9%81%d9%86%d8%b2%d9%88%d9%8a%d9%84%d8%a7-%d8%aa%d8%b3%d8%aa%d9%82%d8%a8%d9%84-1600-%d8%b9%d9%86%d8%b5%d8%b1-%d8%a5%d9%86%d9%82%d8%a7%d8%b0-%d8%a3%d8%ac%d9%86%d8%a8%d9%8a,2026-06-28T00:09:12,أخبار ليبيا 24 فنزويلا أكثر من 1600 فرد من فرق الإنقاذ شهدت فنزويلا تصعيدا في وتيرة الاستجابة الدولية عقب الزلزالين المدمرين اللذين ضربا البلاد وأديا إلى مقتل أكثر من 900 شخص، إذ أعلنت الحكومة وصول أكثر من 1600 عنصر من فرق الإنقاذ الأجنبية للمشاركة في عمليات البحث عن ناجين وانتشال العالقين تحت الأنقاض. وأوضحت السلطات …,الأخبار,ليبيا
google_news_ar,New Arab,ar,Libya,هل يفضي تزاحم المبادرات إلى حلّ في ليبيا؟,https://www.alaraby.co.uk/opinion/%D9%87%D9%84-%D9%8A%D9%81%D8%B6%D9%8A-%D8%AA%D8%B2%D8%A7%D8%AD%D9%85-%D8%A7%D9%84%D9%85%D8%A8%D8%A7%D8%AF%D8%B1%D8%A7%D8%AA-%D8%A5%D9%84%D9%89-%D8%AD%D9%84%D9%91-%D9%81%D9%8A-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,2026-06-28T00:03:57,هل يفضي تزاحم المبادرات إلى حلّ في ليبيا؟ العربي الجديد,,ليبيا
google_news_ar,Sky News Arabia,ar,Libya,"ليبيا.. إعلان ""إقليم المنطقة الوسطى""يؤجج مخاوف الانقسام",https://www.skynewsarabia.com/program/newsroom/1874143-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D8%A5%D8%B9%D9%84%D8%A7%D9%86-%D8%A5%D9%82%D9%84%D9%8A%D9%85-%D8%A7%D9%84%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D9%88%D8%B3%D8%B7%D9%89-%D9%8A%D8%A4%D8%AC%D8%AC-%D9%85%D8%AE%D8%A7%D9%88%D9%81-%D8%A7%D9%84%D8%A7%D9%86%D9%82%D8%B3%D8%A7%D9%85,2026-06-27T23:36:21,"ليبيا.. إعلان ""إقليم المنطقة الوسطى""يؤجج مخاوف الانقسام سكاي نيوز عربية",,ليبيا
libya_update,Libya Update,en,Libya,Egyptian-Turkish Joint Air Exercise Anatolian Eagle 2026 Kicks Off,https://libyaupdate.com/egyptian-turkish-joint-air-exercise-anatolian-eagle-2026-kicks-off/,2026-06-27T23:31:38,"Istanbul - The joint Egyptian-Turkish air exercise ""Anatolian Eagle 2026"" began Saturday. The drill includes multi-role fighter jets from Egypt, Turkey, and Azerbaijan, along with a NATO early warning aircraft. The exercise is being conducted over several days at an air base in Turkey. The opening phase featured theoretical lectures to unify combat concepts and... Read more Source The post Egyptian-Turkish Joint Air Exercise Anatolian Eagle 2026 Kicks Off appeared first on Libya Update News .",National,Libya
libya_update,Libya Update,en,Libya,Egyptian-Turkish Joint Air Exercise Anatolian Eagle 2026 Kicks Off - libyaupdate.com,https://libyaupdate.com/egyptian-turkish-joint-air-exercise-anatolian-eagle-2026-kicks-off/,2026-06-27T23:31:38,Egyptian-Turkish Joint Air Exercise Anatolian Eagle 2026 Kicks Off libyaupdate.com,,Libya
google_news_ar,New Arab,ar,Libya,طوابير الوقود وانقطاع الكهرباء يعمّقان معاناة الليبيين,https://www.alaraby.co.uk/economy/%D8%B7%D9%88%D8%A7%D8%A8%D9%8A%D8%B1-%D8%A7%D9%84%D9%88%D9%82%D9%88%D8%AF-%D9%88%D8%A7%D9%86%D9%82%D8%B7%D8%A7%D8%B9-%D8%A7%D9%84%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A1-%D9%8A%D8%B9%D9%85%D9%91%D9%82%D8%A7%D9%86-%D9%85%D8%B9%D8%A7%D9%86%D8%A7%D8%A9-%D8%A7%D9%84%D9%84%D9%8A%D8%A8%D9%8A%D9%8A%D9%86,2026-06-27T23:30:03,طوابير الوقود وانقطاع الكهرباء يعمّقان معاناة الليبيين العربي الجديد,,الليبي
libya_update,Libya Update,en,Libya,"Boulos: Libyan Agreement to Be Announced in Washington with Trump Present, Transitional Phase Will Not Exceed Three Years",https://libyaupdate.com/boulos-libyan-agreement-to-be-announced-in-washington-with-trump-present-transitional-phase-will-not-exceed-three-years/,2026-06-27T23:16:23,"Massad Boulos, senior adviser to U.S. President Donald Trump on Arab and African affairs, said that if Libyan factions agree on the details of the U.S. initiative to unify Libyan institutions and end division, Washington will host both parties for a signing ceremony where the agreement will be announced with President Trump in attendance. Boulos... Read more Source The post Boulos: Libyan Agreement to Be Announced in Washington with Trump Present, Transitional Phase Will Not Exceed Three Years appeared first on Libya Update News .",National,Libya; Libyan
google_news_en,Libya Update,en,Libya,"Boulos: Libyan Agreement to Be Announced in Washington with Trump Present, Transitional Phase Will Not Exceed Three Years",https://libyaupdate.com/boulos-libyan-agreement-to-be-announced-in-washington-with-trump-present-transitional-phase-will-not-exceed-three-years/,2026-06-27T23:16:23,"Boulos: Libyan Agreement to Be Announced in Washington with Trump Present, Transitional Phase Will Not Exceed Three Years libyaupdate.com",,Libya; Libyan
lana,LANA,ar,Libya,المجلس البلدي غات : نرفض أي اعتداء يستهدف عناصر الجيش والشرطة المرابطين في مختلف مواقعهم الأمنية وعلى الحدود,https://lana.gov.ly/post.php?lang=ar&id=360405,2026-06-27T22:50:47,نشر بتاريخ: 2026-06-27 22:50:47,,
lana,LANA,ar,Libya,وفد دبلوماسي هندي يصل طرابلس لبحث تطوير التعاون المشترك بين البلدين في مختلف المجالات .,https://lana.gov.ly/post.php?lang=ar&id=360404,2026-06-27T22:45:25,نشر بتاريخ: 2026-06-27 22:45:25,,طرابلس
lana,LANA,ar,Libya,مفوضية المجتمع المدني بالمجلس الرئاسي تنظم جلسة حوارية حول الهجرة غير النظامية وتدعو إلى استراتيجية وطنية شاملة لمعالجة الظاهرة .,https://lana.gov.ly/post.php?lang=ar&id=360403,2026-06-27T22:08:11,نشر بتاريخ: 2026-06-27 22:08:11,,
google_news_ar,New Arab,ar,Libya,ليبيا: شكاوى من أزمة تكدّس النفايات وحرقها,https://www.alaraby.co.uk/society/%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D8%B4%D9%83%D8%A7%D9%88%D9%89-%D9%85%D9%86-%D8%A3%D8%B2%D9%85%D8%A9-%D8%AA%D9%83%D8%AF%D9%91%D8%B3-%D8%A7%D9%84%D9%86%D9%81%D8%A7%D9%8A%D8%A7%D8%AA-%D9%88%D8%AD%D8%B1%D9%82%D9%87%D8%A7,2026-06-27T22:03:34,ليبيا: شكاوى من أزمة تكدّس النفايات وحرقها العربي الجديد,,ليبيا
al_wasat,Al Wasat,ar,Libya,الدولار يصعد 5 قروش في أسبوع بالسوق الموازية - بوابة الوسط,https://alwasat.ly/news/libya/522922,2026-06-27T21:59:52,الدولار يصعد 5 قروش في أسبوع بالسوق الموازية بوابة الوسط,,
